"","gene_id","SRR8507541.count","SRR8507542.count","SRR8507543.count","SRR8507544.count","SRR8507545.count","SRR8507546.count","SRR8507547.count","SRR8507548.count","SRR8507549.count","SRR8507550.count","SRR8507551.count","SRR8507552.count","SRR1917326.count","SRR1917327.count","SRR1917328.count","SRR1917332.count","SRR1917333.count","SRR1917334.count","SRR1917338.count","SRR1917339.count","SRR1917340.count"
"2407","hsa-miR-6878-5p",1063.64558339723,1080.78218468808,1118.70299296078,1205.18228382043,2123.92649367439,1850.442885188,1517.99023563038,1506.69870098139,987.706052692621,1034.84429678245,1000.78394742548,800.522446228065,1582.56427017124,2014.16933051416,1085.52458238921,2980.71303331385,2012.77068295391,908.512764604343,3182.06295589171,1178.84809700236,1766.43768400393
"2408","hsa-miR-6879-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2409","hsa-miR-6879-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2410","hsa-miR-6880-3p",1212.06124619685,1256.72347056754,1411.28685265821,1571.04119140877,2123.92649367439,3090.33354937489,3090.68282209428,2870.87184916724,2865.84407713086,3016.0264702278,2118.32602205061,1727.44317343951,817.084813403631,1402.9040113034,1833.79880908468,1870.25131502046,1526.92948362021,1029.64779988492,1860.282958829,1936.67901650387,1864.57311089303
"2411","hsa-miR-6880-5p",1484.15662799614,1407.53028703564,1342.44359155293,1850.8156501528,1886.46887326359,2526.74688383539,2653.06401542606,2382.21281101112,2364.50842917325,2804.97269917349,1467.81645622404,1537.84575196444,1281.5330231278,2485.14424859459,2550.45581493387,2220.92343658679,2151.58245419212,3422.06474667636,2692.51480883145,1852.4755810037,2257.11481844946
"2412","hsa-miR-6881-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2413","hsa-miR-6881-5p",0,0,0,0,0,0,13.6755877083818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2414","hsa-miR-6882-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2415","hsa-miR-6882-5p",0,25.1344694113507,0,0,0,0,0,0,0,0,0,0,0,10.0207429378814,0,0,0,0,0,0,0
"2416","hsa-miR-6883-3p",98.9437751997427,50.2689388227015,189.318968039516,279.774458744028,105.536720182579,75.1448887385991,95.7291139586724,40.7215865130105,74.8262161130774,183.821026402146,200.156789485097,105.331900819482,17.2017855453396,40.0829717515257,115.929809769721,116.890707188778,0,211.986311741013,0,0,0
"2417","hsa-miR-6883-5p",247.359437999357,125.672347056754,309.794674973754,236.73223432187,501.299420867248,572.979776631818,478.645569793362,407.215865130105,396.57894539931,435.723914434716,283.555451770554,189.597421475068,387.040174770141,1092.26098022907,1422.77493808294,1402.68848626534,624.652970571904,1150.7828351655,1272.82518235668,1263.05153250253,834.151128557409
"2418","hsa-miR-6884-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2419","hsa-miR-6884-5p",0,0,0,0,0,0,0,0,0,6.80818616304244,0,0,0,0,0,0,0,0,0,0,0
"2420","hsa-miR-6885-3p",74.2078313998071,25.1344694113507,34.4216305526393,43.0422244221581,39.5762700684669,37.5724443692996,27.3511754167635,20.3607932565053,14.9652432226155,27.2327446521698,0,21.0663801638964,0,20.0414858757628,0,0,0,0,0,0,49.0677134445535
"2421","hsa-miR-6885-5p",0,0,17.2108152763196,0,0,0,0,20.3607932565053,7.48262161130774,0,0,0,8.6008927726698,0,0,0,0,0,0,0,0
"2422","hsa-miR-6886-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2423","hsa-miR-6886-5p",9028.61948697652,10028.6532951289,9242.20780338365,8393.23376232084,4590.84732794217,6687.89509773532,4690.72658397495,5843.54766461701,9458.03371669298,8265.13800193352,7322.40254866312,4929.53295835177,35676.5032210343,18939.2041525959,21362.702218475,5552.30859146698,14019.9888950583,15475.000757094,6559.94517060753,6483.66453351297,13199.2149165849
"2424","hsa-miR-6887-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2425","hsa-miR-6887-5p",0,0,17.2108152763196,0,13.1920900228223,0,0,0,0,6.80818616304244,0,0,0,0,31.6172208462876,0,0,0,0,0,0
"2426","hsa-miR-6888-3p",24.7359437999357,0,0,0,0,0,27.3511754167635,40.7215865130105,14.9652432226155,40.8491169782547,33.3594649141828,21.0663801638964,0,0,0,58.4453535943892,0,30.2837588201448,0,0,0
"2427","hsa-miR-6888-5p",24.7359437999357,0,17.2108152763196,43.0422244221581,26.3841800456446,46.9655554616244,13.6755877083818,20.3607932565053,59.8609728904619,61.273675467382,0,42.1327603277929,17.2017855453396,60.1244576272885,0,233.781414377557,0,30.2837588201448,0,0,0
"2428","hsa-miR-6889-3p",123.679718999678,75.4034082340522,34.4216305526393,107.605561055395,92.3446301597562,75.1448887385991,27.3511754167635,142.525552795537,22.4478648339232,47.6573031412971,16.6797324570914,0,34.4035710906792,90.1866864409327,42.1562944617168,233.781414377557,69.4058856191005,272.553829381303,48.9548147060263,0,98.135426889107
"2429","hsa-miR-6889-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2430","hsa-miR-6890-3p",296.831325599228,276.479163524858,585.167719394868,494.985580854819,923.446301597562,845.37999830924,875.237613336433,773.7101437472,965.258187858698,1109.73434457592,767.267693026204,695.190545408582,421.44374586082,641.32754802441,706.117932233757,759.78959672706,555.247084952804,363.405105841737,930.1414794145,757.830919501516,490.677134445535
"2431","hsa-miR-6890-5p",1607.83634699582,1684.0094505605,1428.49766793453,1764.73120130848,2453.72874424495,3052.76110500559,3213.76311146972,2769.06788288472,2095.13405116617,2035.64766274969,1317.69886411022,1242.91642966989,1109.5151676744,2595.37242091129,3035.25320124361,2396.25949736996,3123.26485285952,3422.06474667636,3426.83702942184,4378.57864600876,2502.45338567223
